disease,feature_block,feature,mean_abs_shap,std_abs_shap,n_folds
acute pancreatitis,combined,cat__presentation_date_2018-04-25,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-05-11,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-05-19,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-06-11,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-07-22,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-07-29,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-08-08,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-08-18,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-09-06,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-09-24,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-09-27,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-09-28,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-10-03,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-10-27,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-10-28,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-11-08,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-11-17,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-11-26,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-12-07,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-12-18,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2018-12-23,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-01-06,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-01-13,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-01-23,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-03-16,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-04-02,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-04-08,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-04-21,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-04-24,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-04-27,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-05-09,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-05-11,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-05-19,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-05-20,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-05-21,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-05-29,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-06-13,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-06-22,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-06-26,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-07-02,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-07-10,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-07-12,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-08-04,0.0,0.0,5
acute pancreatitis,combined,cat__presentation_date_2019-08-11,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-08-15,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-08-18,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-08-19,0.0,0.0,5
acute pancreatitis,combined,cat__presentation_date_2019-09-07,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-09-16,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-09-20,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-10-03,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-10-08,0.0,0.0,5
acute pancreatitis,combined,cat__presentation_date_2019-10-12,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-10-29,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-10-30,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-11-05,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-11-07,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-11-17,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-11-23,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-11-24,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-12-03,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-12-10,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-12-24,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2019-12-31,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-01-02,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-01-16,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-01-21,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-02-12,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-03-24,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-04-01,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-04-18,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-04-20,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-04-23,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-05-15,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-06-02,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-06-03,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-06-07,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-06-14,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-06-16,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-06-21,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-07-03,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-07-06,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-07-13,0.0,0.0,5
acute pancreatitis,combined,cat__presentation_date_2020-07-15,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-07-23,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-07-26,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-08-01,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-08-04,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-08-09,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-08-22,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-08-27,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-09-07,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-09-14,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-09-25,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-09-26,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-09-27,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-10-24,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-10-25,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-11-06,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-11-17,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-11-27,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-11-30,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-12-13,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2020-12-26,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-01-01,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-01-04,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-01-06,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-01-20,0.0,0.0,5
acute pancreatitis,combined,cat__presentation_date_2021-02-16,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-02-17,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-02-28,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-03-30,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-04-03,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-04-04,0.0,0.0,5
acute pancreatitis,combined,cat__presentation_date_2021-04-08,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-05-15,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-05-17,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-05-24,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-06-06,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-06-11,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-06-21,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-06-26,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-07-04,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-07-08,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-07-12,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-07-14,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-07-17,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-07-24,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-07-25,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-08-05,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-08-06,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-08-26,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-09-01,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-09-02,0.0,0.0,5
acute pancreatitis,combined,cat__presentation_date_2021-09-03,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-09-16,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-09-28,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-10-01,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-10-05,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-10-12,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-10-16,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-11-08,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-11-12,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-11-13,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-11-14,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-11-16,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-11-20,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-12-03,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-12-12,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-12-26,0.0,0.0,5
acute pancreatitis,combined,cat__presentation_date_2021-12-30,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2021-12-31,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-01-02,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-01-03,0.0,0.0,5
acute pancreatitis,combined,cat__presentation_date_2022-01-28,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-02-12,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-02-26,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-03-09,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-03-20,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-04-01,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-04-05,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-04-18,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-05-06,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-05-08,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-05-09,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-05-15,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-05-20,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-06-09,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-06-28,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-06-30,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-07-11,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-07-20,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-08-21,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-08-25,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-09-10,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-09-11,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-09-23,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-09-24,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-09-30,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-10-08,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-10-18,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-10-29,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-11-03,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-11-07,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-11-22,0.0,0.0,5
acute pancreatitis,combined,cat__presentation_date_2022-11-27,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-12-02,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-12-04,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-12-12,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2022-12-24,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2023-01-18,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2023-01-23,0.0,0.0,5
acute pancreatitis,combined,cat__presentation_date_2023-03-06,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2023-03-10,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2023-03-13,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2023-03-23,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2023-04-03,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2023-04-11,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2023-05-08,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2023-05-18,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2023-06-09,0.0,0.0,5
acute pancreatitis,combined,cat__presentation_date_2023-06-11,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2023-07-13,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2023-07-14,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2023-07-28,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2023-08-12,0.0,0.0,4
acute pancreatitis,combined,cat__presentation_date_2023-08-20,0.0,0.0,4
acute pancreatitis,combined,cat__sex_unbekannt,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-01-09T08:13,0.0,0.0,5
acute pancreatitis,combined,cat__sunrise__day1_2016-03-14T06:28,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-05-28T04:03,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-06-04T03:57,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-07-21T04:18,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-07-28T04:31,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-07-30T04:34,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-08-07T04:44,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-09-09T05:38,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-09-18T05:51,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-09-19T05:52,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-09-21T05:55,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-09-26T06:03,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-09-30T06:10,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-10-07T06:21,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-10-08T06:21,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-10-08T06:23,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-11-06T07:13,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-11-30T07:52,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-12-01T07:53,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-12-09T08:03,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-12-17T08:10,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-12-20T08:15,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2016-12-25T08:14,0.0,0.0,5
acute pancreatitis,combined,cat__sunrise__day1_2016-12-30T08:15,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-01-06T08:16,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-01-18T08:07,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-01-23T08:00,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-01-26T07:55,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-02-18T07:17,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-02-22T07:11,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-02-26T07:01,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-04-02T05:43,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-04-16T05:12,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-05-12T04:23,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-05-28T04:01,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-05-31T04:00,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-06-02T03:55,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-06-13T03:53,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-06-13T03:55,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-06-15T03:53,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-07-02T03:59,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-07-08T04:04,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-07-17T04:15,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-07-26T04:26,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-08-04T04:39,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-08-13T04:53,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-08-17T05:00,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-08-18T05:03,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-08-18T05:04,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-08-22T05:08,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-09-04T05:33,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-09-10T05:38,0.0,0.0,5
acute pancreatitis,combined,cat__sunrise__day1_2017-09-12T05:40,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-09-12T05:41,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-09-13T05:42,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-09-14T05:46,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-09-30T06:10,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-10-02T06:13,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-10-13T06:35,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-10-15T06:34,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-10-29T06:55,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-10-30T06:58,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-11-01T07:04,0.0,0.0,5
acute pancreatitis,combined,cat__sunrise__day1_2017-12-18T08:06,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2017-12-24T08:10,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-01-04T08:14,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-01-04T08:19,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-01-13T08:10,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-01-23T08:02,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-02-02T07:46,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-02-04T07:43,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-02-07T07:39,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-02-10T07:33,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-02-11T07:31,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-02-15T07:26,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-02-25T07:03,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-02-28T06:58,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-03-03T06:49,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-03-08T06:40,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-03-11T06:33,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-03-17T06:21,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-04-10T05:25,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-04-11T05:23,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-04-14T05:14,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-04-14T05:17,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-04-17T05:12,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-04-25T04:54,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-05-11T04:25,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-05-19T04:13,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-06-11T03:54,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-07-22T04:20,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-07-29T04:30,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-08-08T04:48,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-08-18T05:04,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-09-06T05:31,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-09-24T05:59,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-09-27T06:04,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-09-28T06:09,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-10-03T06:12,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-10-27T06:52,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-10-28T06:56,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-11-08T07:16,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-11-17T07:31,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-11-26T07:45,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-12-07T07:59,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-12-18T08:11,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2018-12-23T08:13,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-01-06T08:14,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-01-13T08:10,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-01-23T08:00,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-03-16T06:22,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-04-02T05:40,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-04-08T05:27,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-04-21T05:02,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-04-24T04:58,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-04-27T04:50,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-05-09T04:29,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-05-11T04:28,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-05-19T04:13,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-05-20T04:11,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-05-21T04:11,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-05-29T04:03,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-06-13T03:55,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-06-22T03:54,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-06-26T03:51,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-07-02T03:59,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-07-10T04:06,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-07-12T04:08,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-08-04T04:39,0.0,0.0,5
acute pancreatitis,combined,cat__sunrise__day1_2019-08-11T04:51,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-08-15T04:56,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-08-18T05:02,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-08-19T05:02,0.0,0.0,5
acute pancreatitis,combined,cat__sunrise__day1_2019-09-07T05:34,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-09-16T05:46,0.0,0.0,4
acute pancreatitis,combined,cat__sunrise__day1_2019-09-20T05:53,0.0,0.0,4
